,assgNo,fixcount,firstPassCnt,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,nRegressFrom,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,nWordsInTitle
2416,76,1,1,0,1,219,219,219,179,222.0023,186.8241,210.0214,22.2767,32.0156,219,219.0,0,0,0,0,-0.0218,0.7267,0.0245,9
6045,179,3,3,0,1,219,258,696,199,344.5236,201.6358,416.5573,71.6327,88.5664,696,232.0,0,0,0,0,0.2416,0.0796,0.0745,3
4122,132,1,2,1,1,179,119,318,219,725.0498,785.2625,759.3484,47.7415,53.9189,278,278.0,3,1771,0,1371,0.4465,0.55,0.0329,4
8473,267,1,1,1,0,179,199,199,199,133.3304,131.5466,180.7125,49.6488,44.9944,199,199.0,0,0,0,0,0.2162,0.5592,0.0395,3
5606,167,2,2,1,1,298,258,397,338,127.5088,274.5551,78.848,49.0408,96.8814,397,198.5,2,1053,1,238,0.35,0.35,0.0267,7
2795,85,1,1,1,1,319,219,219,339,142.5219,160.5125,128.0625,18.7417,25.5049,219,219.0,0,0,0,0,0.4872,1.2187,0.0199,6
8426,265,1,1,1,1,119,139,139,139,111.6468,181.3022,80.7527,38.4253,40.3299,219,219.0,0,0,0,0,0.2142,0.4182,0.0459,8
6886,207,1,1,1,0,139,139,139,99,103.5193,133.8889,140.4635,192.0378,182.3904,139,139.0,0,0,0,0,-0.0551,0.4069,0.0469,7
6326,187,1,1,1,0,179,298,298,99,176.5574,266.3104,106.9205,66.7083,67.574,298,298.0,0,0,0,0,0.12,0.0015,0.0437,7
1239,38,1,2,1,1,278,99,199,219,595.0011,0.0,578.8851,15.4029,8.0623,179,179.0,0,0,0,0,0.1693,0.1693,0.0275,4
10706,329,1,1,1,0,179,159,159,179,206.0097,93.1625,153.2645,50.5618,42.2907,159,159.0,0,0,0,0,0.152,0.05,0.028,6
7270,222,1,1,1,1,99,99,99,199,189.1038,189.0192,196.5426,33.1097,23.7171,80,80.0,0,0,0,80,0.3028,0.4498,0.0101,3
10610,325,1,1,1,0,179,139,139,159,90.1998,169.2705,67.0671,20.0,34.3111,139,139.0,0,0,0,0,0.0712,0.4577,0.0507,4
1160,35,2,2,1,0,199,139,219,80,115.0761,149.8332,74.3303,46.543,52.0216,219,109.5,0,0,0,0,0.3528,0.4623,0.0457,4
2128,67,1,1,1,1,179,279,279,239,1246.5482,0.0,427.3757,870.4569,144.3581,199,199.0,0,0,0,279,2.9684,2.9684,0.0787,4
9596,296,1,1,1,1,119,159,159,179,265.5772,138.153,115.3646,167.5269,175.3147,119,119.0,2,537,0,338,0.0166,0.0621,0.0133,9
7274,223,1,1,1,0,139,139,139,239,210.1886,213.2416,206.526,32.3805,40.1155,139,139.0,0,0,0,0,0.2608,0.4398,0.0333,8
9586,296,1,1,1,0,139,179,179,199,289.5971,452.1338,160.3808,134.7665,141.3515,179,179.0,0,0,0,0,0.1146,0.0761,0.0201,8
2724,83,1,1,0,1,239,20,20,239,105.9552,170.7527,61.0983,86.5852,89.7845,219,219.0,1,458,0,219,0.298,0.194,0.0219,7
1934,61,1,1,0,1,99,80,80,80,301.7818,90.3562,307.9383,33.1436,17.5,80,80.0,1,179,0,0,0.1389,0.2874,0.0064,9
9622,296,1,1,1,0,99,139,139,199,237.0243,327.6145,209.0598,36.8782,32.6497,139,139.0,0,0,0,0,0.3276,0.2466,0.0156,4
1155,35,1,1,1,0,179,199,199,179,43.2348,100.1299,106.8878,59.927,37.6431,199,199.0,0,0,1,199,0.2168,0.3843,0.0415,4
10501,321,1,1,1,1,80,80,80,99,106.8,133.2113,49.2443,62.444,76.5849,80,80.0,2,4452,0,199,0.1932,0.3742,0.008,6
7166,219,2,1,1,0,80,179,179,80,190.3004,298.5737,217.0207,40.4753,30.6757,219,109.5,0,0,0,219,0.0536,0.0866,0.0348,5
4783,148,1,1,1,0,100,199,199,278,283.4277,195.6553,273.249,67.1751,70.5284,199,199.0,0,0,0,278,0.0116,0.2221,0.0113,7
6196,183,1,1,1,0,199,179,179,179,125.03,301.5933,123.3288,11.7047,16.0078,179,179.0,0,0,0,0,0.1536,0.1946,0.0172,7
1287,41,2,2,1,0,199,199,298,338,128.8303,70.4006,155.5956,35.5141,63.0714,298,149.0,0,0,0,0,0.2992,0.3377,0.0317,6
9794,301,1,1,1,1,238,159,159,159,241.0187,633.1548,311.0579,69.7173,70.799,219,219.0,2,1491,1,657,0.1705,0.1705,0.0253,7
7344,225,1,1,0,0,80,139,139,139,221.9031,727.8958,76.0263,151.2457,163.5581,139,139.0,2,975,0,139,0.1113,0.0883,0.0139,6
7906,244,1,1,1,0,159,119,119,219,55.22,245.7931,35.1283,21.7083,28.4605,119,119.0,1,517,0,0,0.2868,0.2868,0.0535,5
1256,40,1,1,1,1,119,80,80,219,154.2806,103.3852,175.8664,47.5946,33.7231,80,80.0,1,2105,0,0,0.2087,0.2087,0.023,6
3711,116,3,2,1,0,139,159,278,99,711.0345,0.0,713.0175,7.0178,74.5067,795,265.0,0,0,0,795,0.6371,0.6371,0.1962,6
9224,289,1,1,1,1,80,159,159,219,504.9802,290.5275,585.8063,90.068,95.1315,159,159.0,1,1490,1,2903,0.1952,0.2037,0.0077,7
6900,208,1,1,1,0,119,80,80,99,150.6892,235.1771,49.0408,110.1556,103.097,80,80.0,0,0,0,0,0.1198,0.6353,0.0387,8
1247,39,1,1,1,0,179,119,119,139,143.5862,89.3826,53.2259,94.7589,97.582,119,119.0,0,0,0,119,0.1592,0.3402,0.0428,5
2542,78,1,1,1,1,159,199,199,20,74.783,1591.8029,26.9072,69.1466,79.5063,179,179.0,2,796,1,358,0.948,0.734,0.0045,6
1154,35,1,1,1,1,100,179,179,199,212.9519,43.2348,232.9485,27.4089,19.9123,179,179.0,1,199,0,0,0.2168,0.3843,0.0374,4
1775,56,1,1,1,0,0,80,80,139,0.0,107.7926,0.0,27.6586,19.8116,80,80.0,0,0,0,0,0.2099,0.0949,0.012,9
7287,223,2,2,1,0,139,139,278,99,257.7072,585.7184,366.3796,141.2887,75.4072,278,139.0,0,0,0,0,0.5098,0.4313,0.0666,7
1196,37,2,2,1,0,139,258,357,99,558.9387,203.0548,609.6425,50.589,42.9214,357,178.5,0,0,0,0,0.0108,0.1803,0.0442,5
5741,169,1,1,1,1,139,199,199,99,716.8935,0.0,779.8878,63.4527,53.4135,80,80.0,0,0,0,199,0.316,0.316,0.01,5
4237,134,2,2,0,0,139,258,397,179,138.0226,397.305,56.0,93.5214,32.6535,397,198.5,0,0,0,0,0.0435,0.0435,0.0205,6
5084,154,2,2,1,0,100,99,198,258,92.5419,129.387,54.3783,52.6711,61.502,198,99.0,1,258,0,0,0.3048,0.3583,0.023,4
4247,134,1,1,1,0,139,179,179,179,112.1606,169.5029,42.107,73.0839,82.8734,139,139.0,1,835,0,615,-0.0625,0.2625,0.0072,6
8219,256,1,1,0,1,139,119,119,219,580.5603,110.6345,635.0787,57.0022,31.8904,99,99.0,0,0,0,99,0.2364,0.2754,0.0085,7
3525,109,1,1,1,0,80,99,99,119,204.8518,107.0946,149.566,57.5196,47.0239,99,99.0,0,0,0,0,0.4645,0.5365,0.0248,5
6934,210,1,1,1,1,159,139,139,80,899.2031,336.2384,908.0584,26.4433,16.1555,139,139.0,2,2028,0,139,0.3973,0.2428,0.0372,7
3747,119,1,1,1,0,219,139,139,159,105.7946,113.2751,106.0424,42.6878,45.2604,139,139.0,0,0,0,0,0.3173,0.3238,0.0386,3
8712,276,1,1,1,0,139,119,119,219,195.9656,174.5623,183.1338,11.0114,23.0705,119,119.0,0,0,0,119,0.1448,0.3118,0.0209,7
10774,332,2,1,1,1,139,179,179,179,208.6001,130.6618,224.0089,52.9009,172.5688,398,199.0,1,457,0,0,0.2635,0.204,0.0887,3
1127,34,1,1,1,1,139,318,318,298,270.9142,56.8001,328.9331,77.8781,88.9621,238,238.0,0,0,0,0,0.2948,0.2948,0.0308,4
10436,318,1,1,1,0,99,219,219,119,99.2182,0.0,82.7647,27.2259,42.9942,219,219.0,0,0,0,0,0.2907,0.2907,0.0467,6
10385,317,1,1,0,1,99,99,99,99,170.1793,294.0021,102.4207,267.0253,289.7145,99,99.0,0,0,0,0,-0.0323,0.1487,0.0163,5
7457,227,2,1,1,1,119,119,119,80,210.3426,106.5422,156.7323,72.5827,64.438,278,139.0,2,536,0,0,0.1602,0.0652,0.0265,5
4495,138,2,1,1,0,278,219,219,199,453.0397,86.5014,495.0364,47.8174,115.0043,437,218.5,0,0,1,2763,0.3897,0.3897,0.0541,6
3100,94,1,1,0,1,319,379,379,259,198.1161,78.6003,270.9336,99.6255,97.0824,379,379.0,0,0,0,0,0.8811,1.1616,0.0638,5
555,18,1,1,1,0,100,259,259,159,536.1,121.1218,612.2222,72.9932,96.7187,259,259.0,0,0,0,0,0.0853,0.0853,0.0427,7
5844,174,1,1,1,1,0,139,139,139,0.0,239.0758,0.0,75.1881,80.9938,139,139.0,0,0,0,0,0.0085,0.209,0.014,6
2579,78,1,1,1,1,199,339,339,179,178.085,58.0539,284.482,84.4541,106.1249,179,179.0,1,219,1,1651,1.1285,1.525,0.0045,4
905,28,1,1,1,1,238,258,258,119,427.452,348.5111,493.6527,85.8836,75.1482,258,258.0,0,0,0,0,0.1294,0.1529,0.0276,6
2708,81,1,1,1,1,179,179,179,199,303.167,0.0,378.8456,84.6788,44.911,359,359.0,0,0,0,0,2.778,2.778,0.0383,6
9701,298,1,3,1,1,139,318,735,219,496.0023,211.7286,556.1295,56.3072,54.8293,139,139.0,1,736,1,1609,0.0971,0.2486,0.0206,8
7049,214,1,1,0,1,99,179,179,139,409.4905,315.643,342.9475,63.6396,74.7262,179,179.0,1,854,1,199,0.0763,0.2243,0.0563,4
560,18,2,2,0,1,139,80,179,80,432.2962,171.1586,372.3882,62.5979,46.9814,179,89.5,1,279,0,0,0.0813,0.1138,0.0295,5
2183,70,1,1,0,1,199,319,319,139,191.7661,86.338,162.693,28.2179,26.4764,319,319.0,1,816,0,0,-0.0316,-0.0861,0.0259,8
8197,256,1,1,1,0,80,80,80,159,166.5008,243.2057,47.3814,119.5847,111.8179,80,80.0,0,0,0,0,0.1034,0.3554,0.0068,8
4282,135,1,1,1,1,199,199,199,159,159.3047,84.5931,114.7258,44.071,44.0,199,199.0,0,0,1,199,0.063,0.211,0.0123,3
5113,155,1,1,0,0,338,199,199,378,93.5909,121.1084,30.8058,76.8798,93.8416,199,199.0,1,597,0,219,0.1288,0.1288,0.0179,4
9244,289,1,1,1,0,119,139,139,199,301.6061,567.5731,191.2616,113.853,119.8593,139,139.0,2,15964,0,0,0.3877,0.3152,0.0067,6
10314,315,1,1,1,1,258,139,139,159,109.638,136.5586,34.176,75.5017,64.6568,99,99.0,1,357,0,0,0.2533,0.2023,0.0132,9
7171,219,1,1,1,0,179,199,199,179,251.6272,570.0634,267.0075,12.083,13.8293,199,199.0,1,179,0,0,0.0511,0.3306,0.0317,8
676,22,1,1,1,1,159,139,139,80,56.2228,158.0008,121.7539,77.579,67.6498,139,139.0,0,0,1,2085,0.0791,0.1326,0.0083,5
6370,188,1,1,1,0,179,100,100,99,222.963,234.2584,295.3676,66.9104,58.6366,100,100.0,1,99,0,0,0.1525,0.076,0.0238,7
10771,332,1,1,1,1,139,179,179,179,330.2128,92.0054,394.4883,63.4527,54.8931,179,179.0,1,457,0,0,0.314,0.2635,0.0399,3
3290,100,1,1,0,1,258,239,239,199,216.5006,112.0279,239.5704,39.2046,53.2001,239,239.0,1,697,0,239,0.1785,0.161,0.0324,5
6455,191,1,1,0,1,219,99,99,119,109.5468,154.9298,86.122,30.0167,26.8561,99,99.0,0,0,1,0,0.2589,0.1599,0.0212,8
10557,323,1,1,1,0,119,139,139,179,148.6649,75.326,138.0145,19.0066,10.9772,139,139.0,0,0,0,0,0.2822,0.2847,0.0648,4
6497,192,1,1,1,0,298,219,219,119,72.0156,135.0037,79.2465,63.4133,69.8588,219,219.0,0,0,0,0,0.0514,0.2284,0.0581,6
3283,99,3,1,1,1,0,99,99,119,5.0249,0.0,99.7296,86.1177,74.4043,536,178.6667,2,1091,0,0,0.9305,0.675,0.0764,4
8025,249,1,2,1,1,179,179,358,159,82.5136,91.1112,55.9732,36.3662,41.824,259,259.0,0,0,1,259,0.1643,0.2288,0.0465,4
9799,302,1,1,1,0,199,100,100,99,70.8025,245.0862,129.8345,58.1421,55.9151,100,100.0,0,0,0,0,0.1085,0.122,0.0202,4
9894,304,1,1,1,1,179,139,139,99,72.6722,224.0006,64.5368,18.1728,15.3052,139,139.0,0,0,1,695,0.0415,0.0915,0.0112,5
2003,64,1,1,1,0,139,139,139,139,126.0159,415.4771,125.2996,26.8002,30.0832,139,139.0,0,0,0,0,0.1049,0.2449,0.0446,5
6670,198,1,1,0,1,80,139,139,179,550.49,114.9478,606.3308,60.5516,56.4358,139,139.0,0,0,0,0,-0.092,0.304,0.0333,6
3692,115,1,1,1,0,80,139,139,139,345.4917,91.9239,380.8005,105.0262,109.5536,358,358.0,1,695,0,219,0.117,0.3095,0.0729,5
7432,227,2,2,1,1,99,80,219,159,101.0371,62.0504,154.1493,49.1859,56.5199,219,109.5,0,0,1,219,0.2347,0.2347,0.0209,7
1044,31,1,1,0,1,159,219,219,80,142.486,145.6511,102.2595,31.6938,30.3356,219,219.0,0,0,0,0,0.1709,0.2389,0.0188,3
4860,149,1,1,1,0,0,80,80,238,0.0,148.5135,0.0,66.8973,63.5472,80,80.0,1,4712,0,0,-0.1169,-0.0969,0.0091,5
5340,161,1,1,1,0,278,159,159,239,226.8447,610.6318,154.8289,75.3077,81.9588,159,159.0,0,0,0,0,0.1302,0.1357,0.0191,7
3973,128,1,1,1,1,238,259,259,219,82.1523,141.0319,91.214,50.6582,63.4606,259,259.0,0,0,0,637,0.0921,0.6741,0.1289,5
9436,292,1,1,1,0,139,179,179,199,214.2924,184.7444,264.6224,58.3631,38.0132,179,179.0,0,0,0,0,0.1771,0.0581,0.0359,2
3500,108,1,1,1,1,0,159,159,119,346.5927,722.0229,320.2265,23.6907,22.0511,119,119.0,0,0,0,0,0.1538,0.1708,0.0229,9
5312,160,1,1,1,0,119,258,258,139,88.0696,70.0874,52.2015,45.1221,66.2212,258,258.0,0,0,0,298,0.0137,0.2022,0.0636,4
4864,149,1,1,0,1,239,139,139,119,169.5118,238.3548,173.8074,27.9732,27.2029,139,139.0,1,795,1,1690,-0.0969,0.1416,0.0158,4
2485,78,1,1,1,1,239,279,279,259,183.7457,495.9859,136.6199,87.865,73.6817,279,279.0,3,12433,0,1194,-0.006,0.3635,0.007,5
7205,220,1,1,0,1,119,139,139,139,568.156,135.1333,549.5343,60.879,57.4913,139,139.0,0,0,0,0,0.0561,0.5446,0.0305,9
2057,65,1,2,0,0,278,99,238,159,121.5165,259.7123,103.0922,39.3224,38.1084,159,159.0,0,0,1,318,0.0499,0.8089,0.0193,8
8806,278,2,1,1,0,139,139,139,139,301.059,273.1616,207.5114,117.8664,38.9423,437,218.5,1,1134,1,1690,0.0788,0.3583,0.0583,4
10128,309,1,1,1,0,199,239,239,179,225.2293,240.6502,183.5347,36.7185,30.104,239,239.0,0,0,0,0,-0.0703,-0.0453,0.0283,6
6800,203,1,1,0,1,179,119,119,119,244.6002,647.8244,302.3723,67.0168,63.4449,80,80.0,0,0,0,279,0.1424,0.3379,0.0082,7
8919,281,2,2,1,0,80,80,160,179,347.013,377.0003,171.4176,172.5493,151.0174,160,80.0,0,0,0,0,-0.0003,0.1982,0.019,6
2990,91,1,1,1,1,199,239,239,299,173.6491,231.9925,200.04,29.6015,23.0217,319,319.0,0,0,1,319,0.6906,0.6906,0.0285,5
10742,330,1,1,1,0,199,298,298,278,87.5014,110.726,67.6018,33.5149,42.6878,298,298.0,0,0,0,0,0.2515,0.38,0.063,3
8341,261,1,2,1,0,159,139,238,139,144.0009,181.7945,209.5376,65.1249,77.1314,119,119.0,0,0,0,238,0.0824,0.3834,0.0194,10
2059,65,1,1,0,0,219,139,139,139,148.054,144.4619,125.6742,12.7769,18.5,139,139.0,0,0,1,139,0.1709,0.1709,0.0169,8
3523,109,1,1,1,0,0,159,159,80,0.0,111.325,0.0,75.0417,59.0635,159,159.0,0,0,0,0,0.399,0.5365,0.0398,7
6517,193,1,1,1,0,99,99,99,139,210.2617,331.7356,161.2452,55.5,62.6618,99,99.0,0,0,0,0,0.1324,0.1324,0.0419,8
6166,182,2,2,1,0,139,179,318,219,312.6088,158.2561,331.4363,89.7357,44.0965,318,159.0,0,0,0,298,0.0351,0.0736,0.0394,4
9470,293,1,1,1,1,139,179,179,159,476.2379,290.4587,526.3706,53.8934,38.2099,179,179.0,1,854,0,0,0.2501,0.3266,0.0124,4
416,12,1,1,1,0,199,517,517,139,99.6255,566.0497,154.0811,46.6958,63.3759,517,517.0,1,139,1,517,0.3083,0.7158,0.0932,6
5691,168,1,1,1,0,99,139,139,80,140.4608,872.8717,108.5219,122.0092,116.9722,139,139.0,0,0,0,0,0.327,0.086,0.0133,7
170,5,1,1,1,1,80,278,278,397,80.0078,477.3955,145.341,93.5053,94.8538,139,139.0,0,0,0,139,0.075,0.1215,0.0124,5
5909,176,1,1,1,0,159,179,179,139,62.2977,100.8179,120.6192,67.4166,58.6941,179,179.0,0,0,1,179,0.0636,0.1201,0.0233,5
7770,239,2,2,0,1,99,139,258,219,201.0305,451.5897,229.2597,36.4589,101.9338,258,129.0,1,497,1,516,0.0301,0.3861,0.0368,6
7975,248,1,1,1,0,258,179,179,99,197.3537,617.5275,144.4611,71.3109,75.2728,179,179.0,1,99,0,0,0.2298,0.3053,0.0245,8
10870,335,1,1,1,0,119,179,179,80,131.461,259.512,98.0051,32.0663,44.0596,80,80.0,0,0,1,80,0.0885,0.111,0.0338,4
8430,265,1,1,0,1,199,99,99,338,621.7485,130.6379,725.1993,101.9277,100.5311,99,99.0,0,0,0,99,0.4182,0.2932,0.0208,8
832,25,1,1,1,1,179,219,219,139,249.2569,102.528,277.065,72.5603,78.5446,219,219.0,0,0,0,0,0.0966,0.0966,0.0375,8
3980,129,1,1,1,1,139,199,199,139,253.7839,322.3973,235.1616,66.2816,63.0971,199,199.0,0,0,0,179,0.0681,0.0941,0.0174,7
8535,270,1,1,1,0,139,179,179,179,122.0092,119.105,103.3683,25.1247,34.9464,179,179.0,0,0,0,0,0.0947,0.1882,0.0503,5
8791,278,1,1,1,0,99,159,159,159,258.7441,268.5168,393.0102,140.7489,130.4243,159,159.0,0,0,0,0,0.1838,0.2133,0.0212,5
4789,148,1,1,0,1,179,298,298,139,260.44,183.5007,374.7226,122.2957,106.5751,298,298.0,0,0,0,238,0.2111,0.3586,0.017,9
2071,66,1,1,0,1,99,80,80,159,158.2024,638.1618,111.6154,265.9497,255.5827,80,80.0,0,0,0,0,0.1799,0.3214,0.008,7
8317,259,1,1,1,0,139,238,238,199,170.2939,149.5008,100.1249,69.1394,76.0345,238,238.0,1,378,0,179,0.1654,0.5084,0.0445,6
5040,153,1,1,1,0,179,119,119,239,177.2907,949.8329,122.4949,50.1523,37.3363,119,119.0,0,0,0,0,0.4191,0.5746,0.0099,8
10502,321,1,1,1,0,99,80,80,80,133.2113,209.2893,170.6605,41.7732,57.3629,99,99.0,0,0,1,298,0.2282,0.3742,0.0099,6
8279,258,1,1,1,0,119,139,139,119,745.229,135.7442,847.1157,106.1249,105.7982,139,139.0,0,0,0,0,0.0459,0.0209,0.0227,7
5721,169,1,1,1,0,219,199,199,80,76.6632,269.6702,45.8803,41.003,49.328,199,199.0,0,0,0,0,0.022,0.0815,0.025,6
9447,293,1,1,1,1,139,119,119,139,191.0236,315.0778,29.1548,165.8327,163.1456,119,119.0,0,0,1,2169,0.1041,0.1456,0.0083,5
4001,129,1,1,0,1,179,238,238,179,361.8207,493.0254,313.1597,60.5248,76.2529,238,238.0,1,517,0,238,0.3416,0.2761,0.0209,7
5749,170,1,2,1,1,139,139,318,278,76.6322,132.3414,108.6646,40.651,45.1276,258,258.0,0,0,1,1967,0.354,0.3905,0.0734,7
5894,175,1,1,1,0,199,159,159,199,135.5701,65.5,67.1193,77.5242,88.6848,159,159.0,0,0,1,219,0.065,0.054,0.0263,5
7319,224,1,1,0,1,219,119,119,119,483.5838,460.7,429.2622,53.9676,52.5595,119,119.0,0,0,0,119,0.0713,0.4978,0.0177,6
1632,50,1,1,1,0,318,119,119,99,200.4507,474.5432,123.9677,84.4304,78.7353,119,119.0,0,0,0,0,0.0591,0.2126,0.0272,4
8310,259,1,1,1,0,219,199,199,119,167.8288,101.4901,102.1225,59.0339,70.4557,199,199.0,0,0,0,0,0.0894,0.2004,0.0372,4
7505,229,1,1,1,0,278,199,199,99,148.3139,242.9532,94.2444,48.0104,64.9327,199,199.0,0,0,0,0,-0.0893,0.1212,0.0286,7
7025,213,1,2,0,1,219,179,278,80,130.384,410.9039,38.4708,85.1499,85.1587,99,99.0,1,160,0,0,0.0573,0.3253,0.0202,5
9732,299,2,1,1,1,139,100,100,99,402.8588,0.0,444.0146,39.5285,85.4751,298,149.0,0,0,1,437,0.3455,0.3455,0.0646,6
2272,73,1,1,0,1,219,239,239,219,104.0769,72.4655,48.2597,111.6076,136.9379,239,239.0,0,0,1,279,1.2617,1.9002,0.0148,3
3794,121,1,1,1,0,139,139,139,139,207.6132,285.7866,182.1675,91.0838,78.9589,139,139.0,0,0,0,0,0.2213,0.2943,0.0419,6
7757,239,1,1,0,1,139,179,179,80,107.5174,107.0806,129.6919,51.614,53.4649,179,179.0,0,0,0,537,0.0946,0.1806,0.0255,6
7491,228,1,3,1,0,199,179,536,99,147.1207,0.0,71.3092,85.5468,97.7714,80,80.0,1,616,0,80,0.1677,0.1677,0.0366,6
7250,222,1,1,1,0,100,139,139,179,258.8035,147.1343,369.8824,104.8487,107.8564,139,139.0,0,0,0,0,-0.0362,0.0818,0.0176,3
10331,315,2,2,0,1,100,80,179,139,167.0464,90.312,182.0989,11.7686,61.3861,179,89.5,0,0,0,0,-0.0707,0.2028,0.0238,6
1884,58,1,1,1,0,80,139,139,179,145.4519,127.692,254.0177,107.622,107.5744,139,139.0,1,318,1,417,0.0934,0.2173,0.0211,8
6417,189,1,1,1,0,258,159,159,80,694.525,0.0,766.3452,73.3348,70.5018,99,99.0,0,0,0,0,0.4955,0.4955,0.0179,7
4618,143,1,1,1,0,239,199,199,139,165.339,128.1327,113.9517,52.0433,50.7568,199,199.0,0,0,0,0,0.2312,0.2312,0.0231,6
3673,115,3,3,1,0,80,80,279,80,49.4495,157.6959,95.6033,103.9002,111.5706,279,93.0,0,0,0,0,0.361,0.2135,0.0568,10
460,14,1,1,1,1,159,457,457,139,120.8139,262.1092,124.4026,69.9893,68.1487,139,139.0,0,0,0,0,0.2128,0.1523,0.0164,5
7622,235,1,1,1,0,80,99,99,139,142.2436,213.9071,130.6331,25.0,31.9531,99,99.0,0,0,0,0,0.3061,0.2431,0.0198,4
7914,245,2,1,1,1,100,139,139,119,281.575,84.925,357.14,77.5016,58.1893,218,109.0,0,0,0,298,0.2648,0.4818,0.1219,4
4309,135,1,1,0,1,99,99,99,258,71.8923,307.1795,191.157,122.9837,130.0038,99,99.0,0,0,1,278,0.231,0.107,0.0061,7
1574,47,2,2,0,1,139,179,259,139,181.1353,830.0208,167.0838,7.7621,5.0,259,129.5,1,417,0,0,0.2206,0.0651,0.032,5
7682,236,1,1,1,1,80,139,139,219,244.2335,180.6108,308.3261,55.4008,49.5177,219,219.0,0,0,0,437,0.2806,0.1946,0.022,5
10556,323,2,2,1,0,0,139,258,139,0.0,148.6649,0.0,78.0545,75.977,258,129.0,0,0,0,0,0.2822,0.2822,0.1203,4
7808,240,1,1,0,0,159,199,199,298,437.7925,175.309,542.1965,114.0395,114.5044,199,199.0,0,0,0,199,0.0246,-0.0044,0.019,8
6408,189,1,1,1,0,139,219,219,139,131.6938,155.046,62.2896,64.5,76.6551,219,219.0,0,0,0,0,0.0355,0.199,0.0396,7
697,22,2,2,1,0,119,179,358,119,229.0087,93.3019,199.3615,35.5879,262.3738,358,179.0,0,0,1,258,0.1951,0.2401,0.0215,5
752,22,1,1,1,1,159,100,100,80,222.7431,192.7706,116.4302,105.1404,113.0675,119,119.0,0,0,0,776,0.1421,1.4366,0.0071,7
4359,136,1,1,0,1,398,239,239,179,220.6111,129.8124,138.7083,84.8248,83.4865,239,239.0,0,0,0,278,-0.0268,0.0377,0.0089,5
5988,178,1,1,1,0,139,179,179,278,102.0784,206.0734,47.676,54.8293,69.9035,199,199.0,0,0,1,199,0.1066,0.0761,0.0148,7
1886,58,1,1,1,0,80,139,139,179,111.7877,88.7482,49.8197,99.2975,107.7369,139,139.0,1,318,1,417,0.2173,0.2173,0.0211,8
1420,43,2,1,1,0,139,99,99,139,90.5055,140.1285,134.5362,90.3466,54.2794,478,239.0,1,913,0,716,0.1332,0.0937,0.0396,5
6153,181,1,1,1,0,139,219,219,179,114.0702,301.5879,38.9487,72.1284,79.0395,219,219.0,0,0,0,0,0.2251,0.3716,0.0257,3
8878,280,1,1,1,0,119,100,100,159,154.5,238.4602,202.0223,55.8234,82.9473,100,100.0,0,0,1,100,0.1987,0.2297,0.0127,4
10463,319,1,1,0,1,179,139,139,179,101.0161,149.2414,72.1803,40.3299,37.1012,139,139.0,0,0,0,0,-0.1138,0.3722,0.0247,7
10069,308,2,2,1,0,119,100,219,119,121.3342,1151.7053,79.0759,41.14,1085.6036,219,109.5,0,0,0,0,-0.0103,0.1572,0.0234,7
7756,239,1,1,0,1,139,139,139,179,85.856,107.5174,108.4666,47.7598,45.3542,139,139.0,1,1114,1,278,0.0946,0.1806,0.0198,6
9317,289,1,1,0,0,199,179,179,179,144.7498,172.5493,165.5113,22.7431,20.5061,179,179.0,0,0,1,537,0.0987,0.1172,0.0086,5
706,22,1,1,1,0,179,119,119,99,250.8371,139.5394,332.0542,76.1052,63.0971,119,119.0,0,0,1,357,0.2036,0.0771,0.0071,5
8965,282,1,1,1,1,199,219,219,119,526.9957,58.2409,573.0777,44.2832,37.3162,219,219.0,0,0,0,0,0.1167,0.1927,0.0316,6
10443,319,2,2,1,0,119,99,198,100,421.6008,91.5478,414.56,31.6938,35.6931,198,99.0,0,0,1,198,0.1492,0.2687,0.0352,7
9603,296,2,2,0,1,139,179,279,99,220.1113,633.2097,65.0692,156.0032,92.4392,279,139.5,0,0,0,0,0.0621,0.1356,0.0313,6
6575,194,2,2,0,0,119,99,238,99,468.3679,550.5908,497.0644,44.9055,62.9682,238,119.0,0,0,0,714,0.1946,0.1946,0.0241,6
6342,187,1,1,1,0,80,99,99,298,162.5,282.9629,86.0233,71.8766,65.0173,99,99.0,0,0,0,0,0.066,0.2895,0.0145,5
9933,305,1,1,1,0,100,99,99,119,181.0835,125.5637,71.1758,112.3143,117.1068,199,199.0,0,0,0,199,0.07,0.325,0.0322,8
1208,37,1,1,1,0,179,139,139,80,194.8108,114.7563,114.0044,77.7946,75.5993,139,139.0,0,0,0,0,0.1613,0.1208,0.0172,9
1023,31,1,2,1,1,119,99,218,258,168.3627,591.0763,210.6609,48.5644,53.033,139,139.0,1,3620,0,0,0.0229,0.1254,0.0119,3
737,22,1,1,1,1,159,557,557,219,163.0989,155.0,210.6846,67.4463,71.507,199,199.0,1,994,0,796,0.0756,0.0626,0.0119,6
5623,167,1,1,0,1,179,239,239,119,176.1817,426.5563,144.1249,27.0185,24.5153,239,239.0,0,0,0,0,0.0825,0.052,0.0161,4
5335,161,1,1,1,0,179,179,179,139,248.582,124.904,150.0033,102.2595,115.0489,179,179.0,0,0,0,0,0.1572,0.1572,0.0215,8
